id,publicaddress,caseNumber,precinct,reportedDate,reportedDateTime,offense,description,centerLong,centerLat,centerX,centerY,neighborhood
402,0002XX 5TH ST SE,MP2023166821,2,2023/06/26 00:00:00+00,2023/06/26 10:47:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2512,44.98792,-10380676.16,5619620.031,Marcy Holmes
456,0041XX LYNDALE AVE N,MP2023269390,4,2023/10/06 00:00:00+00,2023/10/06 18:22:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28805,45.03043,-10384777.81,5626313.444,Webber - Camden
459,0012XX LOGAN AVE N,MP2023269592,4,2023/10/06 00:00:00+00,2023/10/06 22:47:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30321,44.9906,-10386465.55,5620041.265,Near - North
461,0026XX DUPONT AVE N,MP2023269701,4,2023/10/07 00:00:00+00,2023/10/07 05:19:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29305,45.00684,-10385334.39,5622599.068,Hawthorne
464,0024XX PILLSBURY AVE,MP2023269921,5,2023/10/07 00:00:00+00,2023/10/07 10:43:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28128,44.95822,-10384024.7,5614946.505,Whittier
467,PARK AVE / 19TH ST E,MP2023269992,3,2023/10/07 00:00:00+00,2023/10/07 12:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26511,44.96395,-10382224.18,5615848.378,Ventura Village
470,0024XX FREMONT AVE S,MP2023270214,5,2023/10/07 00:00:00+00,2023/10/07 18:23:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29565,44.95867,-10385624.43,5615017.788,East Isles
476,4TH ST S / 15TH AVE S,MP2023270334,1,2023/10/07 00:00:00+00,2023/10/07 19:39:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24936,44.97105,-10380471.7,5616964.396,Cedar Riverside
477,0005XX 25TH ST W,MP2023270355,5,2023/10/07 00:00:00+00,2023/10/07 20:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28613,44.95733,-10384564.78,5614806.298,Whittier
480,0004XX 2ND AVE SE,MP2023270469,2,2023/10/07 00:00:00+00,2023/10/07 22:39:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25228,44.98771,-10380795.88,5619587.389,Marcy Holmes
481,0029XX LYNDALE AVE S,MP2023270470,5,2023/10/08 00:00:00+00,2023/10/08 00:38:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28809,44.94921,-10384783.02,5613528.437,Whittier
490,0008XX ELWOOD AVE N,MP2023341675,4,2023/12/26 00:00:00+00,2023/12/26 00:44:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30186,44.98696,-10386315.78,5619469.069,Near - North
491,0025XX BLAISDELL AVE,MP2023341779,5,2023/12/26 00:00:00+00,2023/12/26 13:12:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27963,44.95643,-10383841.32,5614664.745,Whittier
498,0028XX EMERSON AVE S,MP2023341913,5,2023/12/26 00:00:00+00,2023/12/26 11:45:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29444,44.95099,-10385489.1,5613809.097,Lowry Hill East
512,0025XX GIRARD AVE N,MP2023342229,4,2023/12/26 00:00:00+00,2023/12/26 18:22:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29717,45.0054,-10385793.27,5622370.901,Jordan
515,0030XX 22ND AVE S,MP2023342268,3,2023/12/26 00:00:00+00,2023/12/26 19:08:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24063,44.94747,-10379499.07,5613255.187,Corcoran
519,0049XX 2ND AVE S,MP2023342297,3,2023/12/26 00:00:00+00,2023/12/26 20:04:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27417,44.91335,-10383233.25,5607890.395,Field
520,0054XX 32ND AVE S,MP2023342308,3,2023/12/26 00:00:00+00,2023/12/26 20:31:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22577,44.90446,-10377845.79,5606493.237,Wenonah
525,0025XX HARRIET AVE,MP2023342560,5,2023/12/27 00:00:00+00,2023/12/27 07:28:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2855,44.95643,-10384494.75,5614665.17,Whittier
526,0027XX PLEASANT AVE,MP2023342636,5,2023/12/27 00:00:00+00,2023/12/27 09:51:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28298,44.95284,-10384213.72,5614100.852,Whittier
538,29TH ST W / BLAISDELL AVE,MP2023315185,5,2023/11/26 00:00:00+00,2023/11/26 00:25:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27967,44.95074,-10383845.73,5613770.474,Whittier
539,0022XX 17TH AVE S,MP2023333549,3,2023/12/16 00:00:00+00,2023/12/16 15:25:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24985,44.96003,-10380525.74,5615231.828,Ventura Village
540,0012XX BROOK AVE SE,MP20233336648,2,2023/12/19 00:00:00+00,2023/12/19 23:29:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23393,44.98695,-10378753.91,5619467.216,Como
541,0035XX JAMES AVE N,MP2023334881,4,2023/12/18 00:00:00+00,2023/12/18 01:54:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30064,45.0195,-10386179.88,5624592.53,Folwell
544,0026XX PLYMOUTH AVE N,MP2023336278,4,2023/12/19 00:00:00+00,2023/12/19 15:05:00+00,AUTOTH,AUTOMOBILE THEFT,-93.31398,44.99154,-10387665.15,5620188.953,Willard - Hay
545,0006XX OLSON MEMORIAL HWY,MP2023336704,1,2023/12/19 00:00:00+00,2023/12/19 23:53:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28641,44.98424,-10384596.03,5619040.28,North Loop
547,0037XX VINCENT AVE N,MP2023336820,4,2023/12/20 00:00:00+00,2023/12/20 07:50:00+00,AUTOTH,AUTOMOBILE THEFT,-93.31596,45.02319,-10387884.6,5625172.916,Cleveland
551,0036XX COLFAX AVE S,MP2023337071,5,2023/12/20 00:00:00+00,2023/12/20 15:50:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29204,44.93679,-10385222.7,5611576.015,East Harriet
559,0032XX LAKE ST W,MP2023337220,5,2023/12/20 00:00:00+00,2023/12/20 19:57:00+00,AUTOTH,AUTOMOBILE THEFT,-93.32281,44.94842,-10388647.29,5613404.254,West Maka Ska
563,0029XX 35TH ST E,MP2023337363,3,2023/12/20 00:00:00+00,2023/12/20 20:18:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23008,44.93955,-10378324.82,5612009.685,Howe
564,26TH ST E / 11TH AVE S,MP2023337379,3,2023/12/20 00:00:00+00,2023/12/20 19:24:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25879,44.95553,-10381520.96,5614523.447,Midtown Phillips
566,56TH ST E / CHICAGO AVE,MP2023337433,3,2023/12/20 00:00:00+00,2023/12/20 21:24:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2627,44.90157,-10381955.85,5606039.545,Diamond Lake
567,0007XX HUMBOLDT AVE N,MP2023337434,4,2023/12/20 00:00:00+00,2023/12/20 20:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29817,44.98575,-10385904.9,5619278.267,Near - North
568,0025XX LYNDALE AVE S,MP2023337437,5,2023/12/20 00:00:00+00,2023/12/20 20:13:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28804,44.95644,-10384776.84,5614665.955,Lowry Hill East
569,0008XX SUMMIT AVE,MP2023337479,5,2023/12/20 00:00:00+00,2023/12/20 19:17:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2899,44.96539,-10384984.46,5616074.695,Lowry Hill
571,0024XX LYNDALE AVE S,MP2023337602,5,2023/12/21 00:00:00+00,2023/12/21 00:11:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28803,44.95823,-10384775.89,5614948.153,Whittier
574,0034XX 31ST AVE S,MP2023337652,3,2023/12/21 00:00:00+00,2023/12/21 02:10:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22708,44.94045,-10377991.27,5612152.049,Howe
575,0008XX 21ST AVE S,MP2023337706,1,2023/12/21 00:00:00+00,2023/12/21 07:26:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2425,44.96502,-10379707.22,5616016.458,Cedar Riverside
576,0029XX 3RD AVE S,MP2023337729,3,2023/12/21 00:00:00+00,2023/12/21 07:10:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27284,44.94921,-10383084.83,5613529.527,Phillips West
577,0030XX 22ND AVE S,MP2023337745,3,2023/12/21 00:00:00+00,2023/12/21 08:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24063,44.94747,-10379499.07,5613255.187,Corcoran
581,0022XX 3RD ST NE,MP2023337813,2,2023/12/21 00:00:00+00,2023/12/21 09:42:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26464,45.01058,-10382172.6,5623186.668,Bottineau
583,0027XX PILLSBURY AVE,MP2023337980,5,2023/12/21 00:00:00+00,2023/12/21 12:45:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28132,44.95284,-10384029.22,5614100.784,Whittier
584,0044XX NOKOMIS AVE S,MP2023338008,3,2023/12/21 00:00:00+00,2023/12/21 13:30:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22833,44.92236,-10378130.35,5609307.283,Ericsson
585,0007XX CHICAGO AVE,MP2023715461,1,2023/12/05 00:00:00+00,2023/12/05 15:45:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26176,44.97179,-10381851.66,5617081.48,Elliot Park
607,NICOLLET AVE / 26TH ST E,MP202328972,5,2023/02/05 00:00:00+00,2023/02/05 17:24:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27787,44.95554,-10383645.16,5614524.538,Whittier
609,0040XX CLINTON AVE,MP202330343,3,2023/02/07 00:00:00+00,2023/02/07 08:09:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27144,44.92963,-10382929.07,5610449.873,Bryant
610,0035XX LOGAN AVE N,MP202331205,4,2023/02/08 00:00:00+00,2023/02/08 09:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30318,45.01952,-10386462.76,5624595.606,Folwell
615,0025XX MADISON ST NE,MP202333401,2,2023/02/10 00:00:00+00,2023/02/10 17:11:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2543,45.01407,-10381021.31,5623736.607,Holland
616,0016XX MADISON ST NE,MP202333904,2,2023/02/11 00:00:00+00,2023/02/11 08:40:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25373,45.0041,-10380958.27,5622166.861,Logan Park
618,0016XX 6TH ST NE,MP202333947,2,2023/02/11 00:00:00+00,2023/02/11 09:58:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2589,45.00415,-10381532.79,5622175.247,Sheridan
620,0025XX EUCLID PL,MP202333964,5,2023/02/11 00:00:00+00,2023/02/11 13:32:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30016,44.95682,-10386126.63,5614726.299,East Isles
621,0057XX 31ST AVE S,MP202333999,3,2023/02/11 00:00:00+00,2023/02/11 11:10:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22727,44.89935,-10378012.01,5605689.367,Wenonah
622,0028XX 26TH AVE S,MP202334006,3,2023/02/11 00:00:00+00,2023/02/11 11:20:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23472,44.95108,-10378842.03,5613823.529,Longfellow
623,0025XX NICOLLET AVE,MP202334013,5,2023/02/11 00:00:00+00,2023/02/11 11:17:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27786,44.95643,-10383644.33,5614664.601,Whittier
624,0028XX OAKLAND AVE,MP202334085,3,2023/02/11 00:00:00+00,2023/02/11 13:40:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26647,44.95014,-10382375.71,5613676.18,Phillips West
625,0025XX 26TH AVE S,MP202334102,3,2023/02/11 00:00:00+00,2023/02/11 15:18:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23466,44.95647,-10378834.56,5614670.537,Seward
626,BLAISDELL AVE / 25TH ST W,MP202334106,5,2023/02/11 00:00:00+00,2023/02/11 14:03:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27963,44.95732,-10383840.75,5614805.629,Whittier
627,0035XX 12TH AVE S,MP202334111,3,2023/02/11 00:00:00+00,2023/02/11 14:05:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25749,44.93865,-10381376.37,5611868.522,Powderhorn Park
628,OAK GROVE ST / CLIFTON PL,MP202334127,1,2023/02/11 00:00:00+00,2023/02/11 14:46:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28554,44.9676,-10384498.3,5616422.091,Loring Park
629,54TH ST E / 38TH AVE S,MP202334155,3,2023/02/11 00:00:00+00,2023/02/11 14:35:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21778,44.90538,-10376955.67,5606637.121,Minnehaha
631,0042XX 44TH AVE S,MP202334175,3,2023/02/11 00:00:00+00,2023/02/11 14:59:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2102,44.92612,-10376112.42,5609898.443,Hiawatha
632,0019XX POLK ST NE,MP202334181,2,2023/02/11 00:00:00+00,2023/02/11 15:18:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24559,45.00841,-10380052.04,5622845.935,Windom Park
633,0030XX HARRIET AVE,MP202334188,5,2023/02/11 00:00:00+00,2023/02/11 15:33:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28556,44.94748,-10384501.07,5613257.626,Lyndale
634,LAKE ST W / GARFIELD AVE,MP202334207,5,2023/02/11 00:00:00+00,2023/02/11 15:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28682,44.94837,-10384641.26,5613397.051,Whittier
635,0025XX 1ST AVE S,MP202334270,5,2023/02/11 00:00:00+00,2023/02/11 20:35:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27658,44.95642,-10383500.88,5614663.857,Whittier
637,0027XX 12TH AVE S,MP202334313,3,2023/02/11 00:00:00+00,2023/02/11 18:28:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25754,44.95328,-10381382.27,5614169.071,Midtown Phillips
640,0015XX NICOLLET AVE,MP202334385,1,2023/02/11 00:00:00+00,2023/02/11 22:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27782,44.96747,-10383638.9,5616402.525,Loring Park
641,0015XX 4TH ST S,MP202334400,1,2023/02/11 00:00:00+00,2023/02/11 20:33:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24866,44.97082,-10380393.3,5616928.681,Cedar Riverside
642,0035XX BLOOMINGTON AVE,MP202334432,3,2023/02/12 00:00:00+00,2023/02/12 01:12:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25242,44.93864,-10380812.36,5611867.212,Powderhorn Park
643,0042XX 16TH AVE S,MP202334472,3,2023/02/11 00:00:00+00,2023/02/11 22:32:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25113,44.92603,-10380667.93,5609884.227,Northrop
644,25HALF ST W / GIRARD AVE S,MP202334483,5,2023/02/11 00:00:00+00,2023/02/11 22:26:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29695,44.95655,-10385768.55,5614683.686,East Isles
646,0020XX 2ND AVE S,MP202334609,5,2023/02/12 00:00:00+00,2023/02/12 02:19:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27402,44.9618,-10383215.95,5615508.983,Whittier
656,GOLDEN VALLEY RD / PENN AVE N,MP20241554,4,2024/01/02 00:00:00+00,2024/01/02 19:40:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30821,44.99876,-10387022.5,5621326.805,Willard - Hay
658,0039XX EMERSON AVE N,MP20242446,4,2024/01/03 00:00:00+00,2024/01/03 19:52:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29441,45.0267,-10385486.14,5625725.358,Webber - Camden
661,0019XX 4TH AVE S,MP20242832,5,2024/01/05 00:00:00+00,2024/01/05 10:19:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27021,44.96332,-10382792.42,5615749.018,Steven's Square - Loring Heights
662,0036XX 27TH AVE S,MP20242908,3,2024/01/04 00:00:00+00,2024/01/04 12:17:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23339,44.93683,-10378693.92,5611581.909,Standish
664,0004XX 28TH AVE N,MP20242996,4,2024/01/04 00:00:00+00,2024/01/04 15:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27874,45.0084,-10383741.82,5622843.253,Hawthorne
666,0034XX 5TH AVE S,MP20243050,3,2024/01/04 00:00:00+00,2024/01/04 15:43:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26892,44.94048,-10382649.04,5612155.395,Central
667,0025XX 25TH AVE S,MP20243052,3,2024/01/04 00:00:00+00,2024/01/04 15:07:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23625,44.95646,-10379011.7,5614669.974,Seward
669,LOWRY AVE NE / GRAND ST NE,MP20243099,2,2024/01/04 00:00:00+00,2024/01/04 16:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2701,45.01316,-10382780.25,5623593.282,Marshall Terrace
672,0007XX 9TH AVE SE,MP20243153,2,2024/01/04 00:00:00+00,2024/01/04 17:21:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24003,44.98671,-10379432.83,5619429.201,Marcy Holmes
673,0024XX FRANKLIN AVE E,MP20243161,3,2024/01/04 00:00:00+00,2024/01/04 18:04:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23695,44.96276,-10379090.13,5615659.994,Seward
676,0007XX 8TH ST SE,MP20243217,2,2024/01/04 00:00:00+00,2024/01/04 18:30:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24168,44.98801,-10379616.87,5619634.135,Marcy Holmes
683,0023XX ALDRICH AVE N,MP20243539,4,2024/01/05 00:00:00+00,2024/01/05 04:18:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28952,45.00314,-10384941.58,5622015.83,Hawthorne
686,0048XX 28TH AVE S,MP20243589,3,2024/01/05 00:00:00+00,2024/01/05 07:29:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2322,44.91521,-10378561.26,5608183.29,Keewaydin
687,24TH ST E / PORTLAND AVE,MP20243592,3,2024/01/05 00:00:00+00,2024/01/05 09:39:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26766,44.95915,-10382508.64,5615093.004,Phillips West
688,0008XX LOWRY AVE NE,MP20243607,2,2024/01/05 00:00:00+00,2024/01/05 08:10:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25001,45.01316,-10380543.36,5623593.79,Holland
690,0039XX 2ND AVE S,MP20243702,3,2024/01/05 00:00:00+00,2024/01/05 09:52:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27403,44.93142,-10383217.81,5610731.689,Bryant
691,0010XX 3RD ST N,MP20243732,1,2024/01/05 00:00:00+00,2024/01/05 12:08:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28208,44.98968,-10384113.76,5619896.366,North Loop
692,0040XX 5TH AVE S,MP20243756,3,2024/01/05 00:00:00+00,2024/01/05 11:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26884,44.92964,-10382640.24,5610451.968,Bryant
694,0035XX 2ND AVE S,MP20243805,3,2024/01/05 00:00:00+00,2024/01/05 10:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27407,44.93865,-10383221.9,5611867.804,Central
696,0015XX MARSHALL ST NE,MP20243813,2,2024/01/05 00:00:00+00,2024/01/05 12:34:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27116,45.00254,-10382898.23,5621921.783,Sheridan
697,0061XX COLFAX LN S,MP20243828,5,2024/01/05 00:00:00+00,2024/01/05 12:17:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29088,44.89157,-10385093.16,5604467.237,Windom
699,LOWRY AVE NE / JACKSON ST NE,MP20243914,2,2024/01/05 00:00:00+00,2024/01/05 14:35:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24912,45.01316,-10380444.22,5623593.625,Holland
705,0023XX LYNDALE AVE S,MP202314007,5,2023/01/18 00:00:00+00,2023/01/18 18:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28802,44.96002,-10384774.57,5615229.707,Whittier
706,0043XX LOGAN AVE N,MP202314426,4,2023/01/19 00:00:00+00,2023/01/19 05:23:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30344,45.03441,-10386491.0,5626939.712,Webber - Camden
707,0052XX 30TH AVE S,MP202314620,3,2023/01/19 00:00:00+00,2023/01/19 16:09:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22974,44.90807,-10378286.95,5607060.073,Keewaydin
709,0027XX PORTLAND AVE,MP202314706,3,2023/01/19 00:00:00+00,2023/01/19 14:09:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2677,44.95283,-10382513.25,5614099.03,Phillips West
711,0012XX IRVING AVE N,MP202314735,4,2023/01/19 00:00:00+00,2023/01/19 14:36:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29949,44.99017,-10386051.94,5619974.355,Near - North
716,0015XX LAKE ST E,MP202314823,3,2023/01/19 00:00:00+00,2023/01/19 15:39:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25186,44.94837,-10380750.06,5613396.596,Powderhorn Park
717,0060XX CHICAGO AVE,MP202314837,3,2023/01/19 00:00:00+00,2023/01/19 17:04:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26287,44.89341,-10381975.29,5604757.221,Diamond Lake
718,0028XX BLOOMINGTON AVE,MP202314852,3,2023/01/19 00:00:00+00,2023/01/19 17:07:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25248,44.95101,-10380818.85,5613811.709,East Phillips
719,0018XX LAKE ST E,MP202314858,3,2023/01/19 00:00:00+00,2023/01/19 17:28:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24805,44.94837,-10380325.39,5613397.092,Powderhorn Park
720,0014XX 11TH AVE S,MP202314862,1,2023/01/19 00:00:00+00,2023/01/19 17:37:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25818,44.96842,-10381453.38,5616551.328,Elliot Park
723,0044XX LAKE ST E,MP202314909,3,2023/01/19 00:00:00+00,2023/01/19 17:35:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2095,44.94835,-10376033.98,5613393.612,Cooper
725,0025XX 9TH ST S,MP202314926,3,2023/01/19 00:00:00+00,2023/01/19 18:42:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23458,44.96397,-10378825.67,5615851.449,Seward
726,0020XX PARK AVE,MP202315029,3,2023/01/19 00:00:00+00,2023/01/19 20:19:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26511,44.9618,-10382224.59,5615509.697,Ventura Village
731,0018XX 3RD AVE S,MP202315288,5,2023/01/20 00:00:00+00,2023/01/20 08:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27276,44.96458,-10383075.76,5615947.797,Steven's Square - Loring Heights
738,0001XX 27TH AVE SE,MP202315346,2,2023/01/20 00:00:00+00,2023/01/20 09:47:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22055,44.9695,-10377264.0,5616720.434,Prospect Park - East River Road
739,0052XX HUMBOLDT AVE N,MP202315365,4,2023/01/20 00:00:00+00,2023/01/20 11:05:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29925,45.05023,-10386024.85,5629432.98,Lind - Bohanon
743,0030XX NICOLLET AVE,MP202315408,5,2023/01/20 00:00:00+00,2023/01/20 11:57:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27793,44.94749,-10383651.36,5613259.321,Lyndale
745,0004XX RIDGEWOOD AVE,MP202315511,5,2023/01/20 00:00:00+00,2023/01/20 14:25:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2856,44.96345,-10384505.56,5615770.022,Steven's Square - Loring Heights
747,0054XX 33RD AVE S,MP20232587,3,2023/01/04 00:00:00+00,2023/01/04 08:45:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22433,44.90446,-10377685.31,5606493.251,Wenonah
764,33RD ST W / BLAISDELL AVE,MP2023103479,5,2023/04/27 00:00:00+00,2023/04/27 07:11:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27971,44.94292,-10383849.92,5612540.518,Lyndale
770,0007XX STINSON BLVD,MP2023103855,2,2023/04/27 00:00:00+00,2023/04/27 14:30:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22691,44.99784,-10377971.94,5621181.223,Mid - City Industrial
774,0026XX STEVENS AVE,MP2023103906,5,2023/04/27 00:00:00+00,2023/04/27 16:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27533,44.95463,-10383362.38,5614381.743,Whittier
781,0044XX BEARD AVE S,MP2023104140,5,2023/04/27 00:00:00+00,2023/04/27 19:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.32401,44.92239,-10388780.93,5609310.866,Linden Hills
783,0040XX 15TH AVE S,MP2023104224,3,2023/04/27 00:00:00+00,2023/04/27 22:38:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25365,44.92962,-10380949.25,5610448.781,Bancroft
784,0031XX PENN AVE N,MP2023104242,4,2023/04/27 00:00:00+00,2023/04/27 21:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30824,45.01235,-10387025.31,5623466.27,Jordan
785,0024XX 3RD AVE S,MP2023104265,5,2023/04/27 00:00:00+00,2023/04/27 21:52:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27275,44.95826,-10383075.54,5614953.182,Whittier
788,0046XX COLUMBUS AVE,MP2023104372,2,2023/05/01 00:00:00+00,2023/05/01 11:41:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26388,44.91881,-10382087.23,5608749.089,Marshall Terrace
790,0031XX 5TH AVE S,MP2023104435,3,2023/04/28 00:00:00+00,2023/04/28 02:01:00+00,AUTOTH,AUTOMOBILE THEFT,-93.269,44.94582,-10382657.75,5612996.11,Central
792,0006XX 53RD ST W,MP2023104453,5,2023/04/28 00:00:00+00,2023/04/28 02:12:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28765,44.90652,-10384733.95,5606816.203,Tangletown
794,0023XX RIVERSIDE AVE,MP2023104467,1,2023/04/28 00:00:00+00,2023/04/28 02:57:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23709,44.96589,-10379105.12,5616153.609,Cedar Riverside
796,0036XX COLFAX AVE S,MP2023104485,5,2023/04/28 00:00:00+00,2023/04/28 08:44:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29204,44.93679,-10385222.7,5611576.015,East Harriet
799,0010XX 18 1/2 AVE NE,MP2023104512,2,2023/04/28 00:00:00+00,2023/04/28 05:48:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24472,45.00694,-10379954.27,5622613.558,Northeast Park
800,0005XX SAINT ANTHONY PKWY,MP2023104527,2,2023/04/28 00:00:00+00,2023/04/28 06:45:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25478,45.0247,-10381074.37,5625410.53,Columbia Park
801,0059XX NICOLLET AVE,MP2023104529,5,2023/04/28 00:00:00+00,2023/04/28 09:11:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27811,44.89493,-10383671.21,5604995.943,Windom
802,0012XX 32ND AVE NE,MP2023104534,2,2023/04/28 00:00:00+00,2023/04/28 07:10:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24159,45.02584,-10379606.58,5625589.748,Waite Park
803,0007XX MONROE ST NE,MP2023104565,2,2023/04/28 00:00:00+00,2023/04/28 08:22:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25244,44.9978,-10380813.86,5621175.665,St. Anthony East
806,0040XX 16TH AVE S,MP2023104669,3,2023/04/28 00:00:00+00,2023/04/28 10:40:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25112,44.92955,-10380667.66,5610437.697,Bancroft
